id,state,Behavior,Behavior2,Behavior3,Behavior4,Behavior5,time,text
110015,15#68,5#111003|111002#75,-1,-1,-1,-1,1,建筑兵力达到68个则向友军调兵75%个
110023,2#75:12#16#10,7#111004|111003|111001#50,-1,-1,-1,-1,1,建筑兵力达到75%且16格内敌方兵力大于10个则调动50%兵进攻敌军
110024,15#70,5#111004#75,-1,-1,-1,-1,1,建筑兵力达到70个则向友军调兵75%个
110033,15#50:10#11:14,11#1110051#100,-1,-1,-1,-1,1,建筑兵力达到50个且11+14格内存在打野则调动1110051#100个兵打野
110034,2#75:12#16#10,7#111004|111003|111001#50,-1,-1,-1,-1,1,建筑兵力达到75%且16格内敌方兵力大于10个则调动50%兵进攻敌军
110035,15#67,5#111007#75,-1,-1,-1,-1,1,建筑兵力达到67个则向友军调兵75%个
110043,2#50:10#13,11#1110051#100,-1,-1,-1,-1,1,建筑兵力达到50%且13格内存在打野则调动1110051#100个兵打野
110044,15#60:13#19#30,7#111008|111002|111003#100,-1,-1,-1,-1,1,建筑兵力达到60个且19格内敌方兵力少于30个则调动100%兵进攻敌军
110045,2#75,5#111008#50,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵50%个
110073,13#17#80:15#60,6#111011|111009#60,-1,-1,-1,-1,1,17格内敌方兵力少于80个且建筑兵力达到60个则调动60个兵进攻敌军
110074,2#100,7#111011|111009|111003#75,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
110075,2#75,5#111011|111009#50,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵50%个
110083,2#100,7#111011#75,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
110084,2#75,5#111011#75,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵75%个
110093,13#16#75:15#60,6#111012#60,-1,-1,-1,-1,1,16格内敌方兵力少于75个且建筑兵力达到60个则调动60个兵进攻敌军
110094,2#100,7#111011|111012|111007#75,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
110095,2#75,5#111011|111012#50,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵50%个
110113,15#75:13#14#80,7#111013#75,-1,-1,-1,-1,1,建筑兵力达到75个且14格内敌方兵力少于80个则调动75%兵进攻敌军
110114,2#100,7#111012|111013|111008#75,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
110123,2#75:13#14#60,7#111013|111011#75,-1,-1,-1,-1,1,建筑兵力达到75%且14格内敌方兵力少于60个则调动75%兵进攻敌军
110124,2#100,7#111011|111013#75,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
110133,2#100,7#111011|111012|111008#75,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
120011,3#500,2,-1,-1,-1,-1,1,总兵力达到500则全军出击攻击最近单位
120013,15#80:11#14#0,7#112002|112005#25,-1,-1,-1,-1,1,建筑兵力达到95%且可升级则升级
120023,2#75:10#10,10#1120041|1120042#50,-1,-1,-1,-1,1,建筑兵力达到75%且14格内敌方兵力大于60个则调动100%兵进攻敌军
120024,13#17#30:2#75,7#112008#75,-1,-1,-1,-1,1,建筑兵力达到75%且10格内存在打野则调动1120041+1120042#50个兵打野
120025,15#40:11#12#1,7#112003#100,-1,-1,-1,-1,1,17格内敌方兵力少于30个且建筑兵力达到75%则调动75%兵进攻敌军
120033,2#75:10#10,10#1120091|1120092|1120041|1120042#50,-1,-1,-1,-1,1,建筑兵力达到40个且12格内敌方建筑大于1个则调动75%兵进攻敌军
120034,13#14#30:2#75,7#112008#75,-1,-1,-1,-1,1,建筑兵力达到75%且10格内存在打野则调动1120091+1120092+1120041+1120042#50个兵打野
120052,2#75:12#30#120,7#112003#100,-1,-1,-1,-1,1,14格内敌方兵力少于30个且建筑兵力达到75%则调动75%兵进攻敌军
120053,13#13#20:2#50,7#112008#75,-1,-1,-1,-1,1,建筑兵力达到75%且30格内敌方兵力大于120个则调动75%兵进攻敌军
120055,2#75:10#8,10#1120061|1120062#50,-1,-1,-1,-1,1,13格内敌方兵力少于20个且建筑兵力达到50%则调动75%兵进攻敌军
120072,2#75:12#13#80,7#112003#25,-1,-1,-1,-1,1,建筑兵力达到75%且8格内存在打野则调动1120061+1120062#50个兵打野
120074,13#13#20:2#50,7#112008#100,-1,-1,-1,-1,1,建筑兵力达到75%且13格内敌方兵力大于80个则调动25%兵进攻敌军
120083,2#75:10#10,10#1120091|1120092|1120111|1120112#50,-1,-1,-1,-1,1,13格内敌方兵力少于20个且建筑兵力达到50%则调动100%兵进攻敌军
120103,13#17#30:2#75,7#112008#75,-1,-1,-1,-1,1,建筑兵力达到75%且10格内存在打野则调动1120091+1120092+1120111+1120112#50个兵打野
120104,2#50:10#10,10#1120091|1120092#50,-1,-1,-1,-1,1,17格内敌方兵力少于30个且建筑兵力达到75%则调动75%兵进攻敌军
120105,2#75,7#112003|112008#25,-1,-1,-1,-1,1,建筑兵力达到50%且10格内存在打野则调动1120091+1120092#50个兵打野
120122,15#40:12#20#80,7#112010#75,-1,-1,-1,-1,1,建筑兵力达到75%则调动25%兵进攻敌军
120124,2#100,7#112007|112010|112008|112013#75,-1,-1,-1,-1,1,建筑兵力达到40个且20格内敌方兵力大于80个则调动75%兵进攻敌军
120133,2#100,7#112007|112012#50,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
130012,7#450,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动50%兵进攻敌军
130014,2#100:11#20#1,7#113002|113003#50,-1,-1,-1,-1,1,己方兵力大于敌军450则全军出击攻击最近单位
130015,15#65,5#113002|113003#50,-1,-1,-1,-1,1,建筑兵力达到100%且20格内敌方建筑大于1个则调动50%兵进攻敌军
130023,2#100:11#20#1,7#113004|113005#100,-1,-1,-1,-1,1,建筑兵力达到65个则向友军调兵50%个
130024,15#70,5#113004|113005|113003#75,-1,-1,-1,-1,1,建筑兵力达到100%且20格内敌方建筑大于1个则调动100%兵进攻敌军
130033,2#100:11#20#1,7#113007|113005#75,-1,-1,-1,-1,1,建筑兵力达到70个则向友军调兵75%个
130034,2#100,5#113007|113005#50,-1,-1,-1,-1,1,建筑兵力达到100%且20格内敌方建筑大于1个则调动75%兵进攻敌军
130043,15#75:6#16,7#113006#100,-1,-1,-1,-1,1,建筑兵力达到100%则向友军调兵50%个
130044,2#100,7#113006|113002#100,-1,-1,-1,-1,1,建筑兵力达到75个且16格内存在中立建筑则调动100%兵进攻敌军
130045,2#75,5#113006#100,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
130052,15#70:6#16,7#113008|113006#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵100%个
130053,15#120,6#113009#70,-1,-1,-1,-1,1,建筑兵力达到70个且16格内存在中立建筑则调动100%兵进攻敌军
130063,2#75:13#15#40,7#113009#75,-1,-1,-1,-1,1,建筑兵力达到120个则调动70个兵进攻敌军
130064,2#75,7#113009#75,-1,-1,-1,-1,1,建筑兵力达到75%且15格内敌方兵力少于40个则调动75%兵进攻敌军
130072,2#75:6#10,7#113008|113010#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动75%兵进攻敌军
130074,2#75,7#113008|113010#100,-1,-1,-1,-1,1,建筑兵力达到75%且10格内存在中立建筑则调动100%兵进攻敌军
130082,2#50:6#10,7#113011#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动100%兵进攻敌军
130083,2#50:13#10#50,7#113011|113009#100,-1,-1,-1,-1,1,建筑兵力达到50%且10格内存在中立建筑则调动100%兵进攻敌军
130092,15#80,7#113012|113008|113011#75,-1,-1,-1,-1,1,建筑兵力达到50%且10格内敌方兵力少于50个则调动100%兵进攻敌军
130103,2#75:13#10#50,7#113011#100,-1,-1,-1,-1,1,建筑兵力达到80个则调动75%兵进攻敌军
130104,2#100,7#113011#75,-1,-1,-1,-1,1,建筑兵力达到75%且10格内敌方兵力少于50个则调动100%兵进攻敌军
130112,15#100,7#113012|113008|113009#75,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
130123,2#75,7#113009|113011#75,-1,-1,-1,-1,1,建筑兵力达到100个则调动75%兵进攻敌军
140012,7#250:2#50,2,-1,-1,-1,-1,1,建筑兵力达到75%则调动75%兵进攻敌军
140013,2#50:6#10,7#114002#75,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
140015,2#65,7#114002|114006#50,-1,-1,-1,-1,1,建筑兵力达到50%且10格内存在中立建筑则调动75%兵进攻敌军
140023,12#16#1:2#75,7#114004|114006#100,-1,-1,-1,-1,1,建筑兵力达到50%则调动50%兵进攻敌军
140024,2#75,7#114004|114006#75,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
140032,2#50:6#10,7#114004#75,-1,-1,-1,-1,1,建筑兵力达到75%则调动75%兵进攻敌军
140034,2#75,7#114004|114006|114007|114008#75,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
140035,2#50:10#10,10#1140051|1140052#75,-1,-1,-1,-1,1,建筑兵力达到50%且10格内存在中立建筑则调动75%兵进攻敌军
140043,15#75:8#2#6,7#114007#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动75%兵进攻敌军
140044,2#100,7#114008#75,-1,-1,-1,-1,1,建筑兵力达到50%且10格内存在打野则调动1140051+1140052#75个兵打野
140062,2#50:13#15#40,7#114010#100,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
140071,5#15:15#30,9#50#30,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
140083,2#50:10#10,11#1140051|1140052#75,-1,-1,-1,-1,1,10格内敌方建筑大于2个且10格内敌方兵力少于40个则调动75%兵进攻敌军
140084,2#100,7#114013|114011#50,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
140103,2#75:13#20#50,7#114012#100,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
140104,2#50:10#10,10#1140091|1140092#75,-1,-1,-1,-1,1,建筑兵力达到50%且15格内敌方兵力少于40个则调动100%兵进攻敌军
140105,15#60,7#114011#75,-1,-1,-1,-1,1,15格内友军求援且建筑兵力达到30个则调动50#30%兵支援友军
140112,2#100,7#114013#100,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
140114,2#75:13#20#50,7#114013#100,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
140123,15#75,7#114011#50,-1,-1,-1,-1,1,建筑兵力达到50%且10格内存在打野则调动1140051+1140052#75个兵打野
140133,2#75,7#114008|114011#75,-1,-1,-1,-1,1,建筑兵力达到100%则调动50%兵进攻敌军
150011,3#800:15#10,2,-1,-1,-1,-1,1,己方兵力大于敌军250且建筑兵力达到50%则全军出击攻击最近单位
150013,2#75,5#115002#75,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150014,2#100,7#115002#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵75%个
150021,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
150023,15#100:12#15#80,6#115007|115006#60,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150024,15#80:13#15#50,6#115007|115006#60,-1,-1,-1,-1,1,建筑兵力达到100个且15格内敌方兵力大于80个则调动60个兵进攻敌军
150031,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到80个且15格内敌方兵力少于50个则调动60个兵进攻敌军
150033,2#75,5#115005#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150034,2#100,7#115005|115004#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵100%个
150041,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
150043,2#75,5#115005#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150044,2#100,7#115005|115003#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵100%个
150051,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
150053,15#120:12#17#100,6#115008|115009|115007#80,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150054,15#80:13#17#60,6#115008|115009|115007#80,-1,-1,-1,-1,1,建筑兵力达到120个且17格内敌方兵力大于100个则调动80个兵进攻敌军
150061,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到80个且17格内敌方兵力少于60个则调动80个兵进攻敌军
150062,5#50:15#80,9#50#80,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150064,15#75,7#115007|115011#75,-1,-1,-1,-1,1,50格内友军求援且建筑兵力达到80个则调动50#80%兵支援友军
150065,15#100,7#115007|115011|115008#100,-1,-1,-1,-1,1,建筑兵力达到75个则调动75%兵进攻敌军
150071,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100个则调动100%兵进攻敌军
150073,2#100,7#115006|115011|115008#75,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150081,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
150082,5#50:15#80,9#50#80,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150084,15#75,7#115007|115011|115009|115010#75,-1,-1,-1,-1,1,50格内友军求援且建筑兵力达到80个则调动50#80%兵支援友军
150091,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到75个则调动75%兵进攻敌军
150093,2#100,7#115008|115010|115005|115004#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150101,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
150103,2#100,7#115008|115009|115013|115014#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150111,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
150113,2#100,7#115006|115007|115008|115012|115013#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150121,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
150123,15#100:12#15#80,6#115011|115006#60,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150124,15#80:13#15#50,6#115011|115006#60,-1,-1,-1,-1,1,建筑兵力达到100个且15格内敌方兵力大于80个则调动60个兵进攻敌军
150098,15#100,6#115001|115003#60,-1,-1,-1,-1,1,
150099,15#80,6#115001|115003#60,-1,-1,-1,-1,1,
150096,15#120,6#115003|115004#80,-1,-1,-1,-1,1,
150097,15#80,6#115003|115004#80,-1,-1,-1,-1,1,
150094,15#100,6#115015|115016|115013#60,-1,-1,-1,-1,1,
150095,15#80,6#115015|115016|115013#60,-1,-1,-1,-1,1,
150087,15#120,6#115014|115015#80,-1,-1,-1,-1,1,
150088,15#80,6#115014|115015#80,-1,-1,-1,-1,1,
151098,15#100,6#115101|115103#60,-1,-1,-1,-1,1,
151099,15#80,6#115101|115103#60,-1,-1,-1,-1,1,
151096,15#120,6#115103|115104#80,-1,-1,-1,-1,1,
151097,15#80,6#115103|115104#80,-1,-1,-1,-1,1,
151094,15#100,6#115115|115116|115113#60,-1,-1,-1,-1,1,
151095,15#80,6#115115|115116|115113#60,-1,-1,-1,-1,1,
151087,15#120,6#115114|115115#80,-1,-1,-1,-1,1,
151088,15#80,6#115114|115115#80,-1,-1,-1,-1,1,
152098,15#100,6#115201|115203#60,-1,-1,-1,-1,1,
152099,15#80,6#115201|115203#60,-1,-1,-1,-1,1,
152096,15#120,6#115203|115204#80,-1,-1,-1,-1,1,
152097,15#80,6#115203|115204#80,-1,-1,-1,-1,1,
152094,15#100,6#115215|115216|115213#60,-1,-1,-1,-1,1,
152095,15#80,6#115215|115216|115213#60,-1,-1,-1,-1,1,
152087,15#120,6#115214|115215#80,-1,-1,-1,-1,1,
152088,15#80,6#115214|115215#80,-1,-1,-1,-1,1,
150131,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到80个且15格内敌方兵力少于50个则调动60个兵进攻敌军
150133,15#120:12#17#100,6#115008|115010|115011#80,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150134,15#80:13#17#60,6#115008|115010|115011#80,-1,-1,-1,-1,1,建筑兵力达到120个且17格内敌方兵力大于100个则调动80个兵进攻敌军
150141,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到80个且17格内敌方兵力少于60个则调动80个兵进攻敌军
150143,2#75,5#115013#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150144,2#100,7#115013|115015#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵100%个
150151,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
150152,5#50:2#35,9#50#35,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150154,2#75,5#115013#100,-1,-1,-1,-1,1,50格内友军求援且建筑兵力达到35%则调动50#35%兵支援友军
150155,2#100,7#115013|115014#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵100%个
150161,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
150162,5#50:2#35,9#50#35,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
150164,2#75,5#115012#75,-1,-1,-1,-1,1,50格内友军求援且建筑兵力达到35%则调动50#35%兵支援友军
150165,2#100,7#115012#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵75%个
151011,5#50:2#35,9#50#35,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
151013,2#75,5#115102#75,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151014,2#100,7#115102#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵75%个
151021,5#50:2#35,9#50#35,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
151023,15#100:12#15#100,6#115107|115106#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151024,15#80:13#15#50,6#115107|115106#60,-1,-1,-1,-1,1,建筑兵力达到100个且15格内敌方兵力大于100个则调动100个兵进攻敌军
151031,5#50:2#35,9#50#35,-1,-1,-1,-1,1,建筑兵力达到80个且15格内敌方兵力少于50个则调动60个兵进攻敌军
151033,2#75,5#115105#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151034,2#100,7#115105|115104#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵100%个
151041,5#50:2#35,9#50#35,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
151043,2#75,5#115105#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151044,2#100,7#115105|115103#100,-1,-1,-1,-1,1,建筑兵力达到75%则向友军调兵100%个
151051,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
151053,15#120:12#17#120,6#115108|115109|115107#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151054,15#80:13#17#60,6#115108|115109|115007#80,-1,-1,-1,-1,1,建筑兵力达到120个且17格内敌方兵力大于120个则调动100个兵进攻敌军
151061,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到80个且17格内敌方兵力少于60个则调动80个兵进攻敌军
151062,5#50:15#80,9#50#80,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151064,15#75,7#115107|115111#75,-1,-1,-1,-1,1,50格内友军求援且建筑兵力达到80个则调动50#80%兵支援友军
151065,15#100,7#115107|115111|115108#100,-1,-1,-1,-1,1,建筑兵力达到75个则调动75%兵进攻敌军
151071,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100个则调动100%兵进攻敌军
151073,2#100,7#115106|115111|115108#75,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151081,3#800:15#10,2,-1,-1,-1,-1,1,建筑兵力达到100%则调动75%兵进攻敌军
151082,5#50:15#80,9#50#80,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151084,15#75,7#115107|115111|115109|110501#75,-1,-1,-1,-1,1,50格内友军求援且建筑兵力达到80个则调动50#80%兵支援友军
151091,5#50:2#35,9#50#35,-1,-1,-1,-1,1,建筑兵力达到75个则调动75%兵进攻敌军
151093,2#100,7#115108|115110|115105|115104#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151101,5#50:2#35,9#50#35,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
151103,2#100,7#115108|115109|115113|115114#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151111,5#50:2#35,9#50#35,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
151113,2#100,7#115106|115107|115108|115112|115113#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
151121,5#50:2#35,9#50#35,-1,-1,-1,-1,1,建筑兵力达到100%则调动100%兵进攻敌军
151123,15#100:12#15#100,6#115111|115106#100,-1,-1,-1,-1,1,总兵力达到800且建筑兵力达到10个则全军出击攻击最近单位
